inventory_id	film_id	store_id	last_update
635	138	2	2/15/2006 10:09:17 AM
636	138	2	2/15/2006 10:09:17 AM
637	138	2	2/15/2006 10:09:17 AM
638	139	1	2/15/2006 10:09:17 AM
639	139	1	2/15/2006 10:09:17 AM
640	139	1	2/15/2006 10:09:17 AM
641	139	1	2/15/2006 10:09:17 AM
642	139	2	2/15/2006 10:09:17 AM
643	139	2	2/15/2006 10:09:17 AM
644	140	1	2/15/2006 10:09:17 AM
645	140	1	2/15/2006 10:09:17 AM
646	140	2	2/15/2006 10:09:17 AM
647	140	2	2/15/2006 10:09:17 AM
648	140	2	2/15/2006 10:09:17 AM
649	141	1	2/15/2006 10:09:17 AM
650	141	1	2/15/2006 10:09:17 AM
651	141	1	2/15/2006 10:09:17 AM
652	141	2	2/15/2006 10:09:17 AM
653	141	2	2/15/2006 10:09:17 AM
654	142	1	2/15/2006 10:09:17 AM
655	142	1	2/15/2006 10:09:17 AM
656	142	1	2/15/2006 10:09:17 AM
657	142	2	2/15/2006 10:09:17 AM
658	142	2	2/15/2006 10:09:17 AM
659	143	1	2/15/2006 10:09:17 AM
660	143	1	2/15/2006 10:09:17 AM
661	143	1	2/15/2006 10:09:17 AM
662	143	1	2/15/2006 10:09:17 AM
663	143	2	2/15/2006 10:09:17 AM
664	143	2	2/15/2006 10:09:17 AM
665	143	2	2/15/2006 10:09:17 AM
666	145	2	2/15/2006 10:09:17 AM
667	145	2	2/15/2006 10:09:17 AM
668	145	2	2/15/2006 10:09:17 AM
669	146	1	2/15/2006 10:09:17 AM
670	146	1	2/15/2006 10:09:17 AM
671	146	1	2/15/2006 10:09:17 AM
672	147	1	2/15/2006 10:09:17 AM
673	147	1	2/15/2006 10:09:17 AM
674	147	1	2/15/2006 10:09:17 AM
675	147	2	2/15/2006 10:09:17 AM
676	147	2	2/15/2006 10:09:17 AM
677	147	2	2/15/2006 10:09:17 AM
678	149	1	2/15/2006 10:09:17 AM
679	149	1	2/15/2006 10:09:17 AM
680	149	1	2/15/2006 10:09:17 AM
681	149	2	2/15/2006 10:09:17 AM
682	149	2	2/15/2006 10:09:17 AM
683	149	2	2/15/2006 10:09:17 AM
684	150	1	2/15/2006 10:09:17 AM
685	150	1	2/15/2006 10:09:17 AM
686	150	2	2/15/2006 10:09:17 AM
687	150	2	2/15/2006 10:09:17 AM
688	150	2	2/15/2006 10:09:17 AM
689	150	2	2/15/2006 10:09:17 AM
690	151	1	2/15/2006 10:09:17 AM
691	151	1	2/15/2006 10:09:17 AM
692	151	2	2/15/2006 10:09:17 AM
693	151	2	2/15/2006 10:09:17 AM
694	152	1	2/15/2006 10:09:17 AM
695	152	1	2/15/2006 10:09:17 AM
696	152	1	2/15/2006 10:09:17 AM
697	152	1	2/15/2006 10:09:17 AM
698	153	1	2/15/2006 10:09:17 AM
699	153	1	2/15/2006 10:09:17 AM
700	153	1	2/15/2006 10:09:17 AM
701	153	1	2/15/2006 10:09:17 AM
702	154	1	2/15/2006 10:09:17 AM
703	154	1	2/15/2006 10:09:17 AM
704	154	1	2/15/2006 10:09:17 AM
705	154	2	2/15/2006 10:09:17 AM
706	154	2	2/15/2006 10:09:17 AM
707	154	2	2/15/2006 10:09:17 AM
708	154	2	2/15/2006 10:09:17 AM
709	155	1	2/15/2006 10:09:17 AM
710	155	1	2/15/2006 10:09:17 AM
711	155	2	2/15/2006 10:09:17 AM
712	155	2	2/15/2006 10:09:17 AM
713	155	2	2/15/2006 10:09:17 AM
714	156	2	2/15/2006 10:09:17 AM
715	156	2	2/15/2006 10:09:17 AM
716	157	2	2/15/2006 10:09:17 AM
717	157	2	2/15/2006 10:09:17 AM
718	157	2	2/15/2006 10:09:17 AM
719	158	1	2/15/2006 10:09:17 AM
720	158	1	2/15/2006 10:09:17 AM
721	158	2	2/15/2006 10:09:17 AM
722	158	2	2/15/2006 10:09:17 AM
723	158	2	2/15/2006 10:09:17 AM
724	159	1	2/15/2006 10:09:17 AM
725	159	1	2/15/2006 10:09:17 AM
726	159	1	2/15/2006 10:09:17 AM
727	159	1	2/15/2006 10:09:17 AM
728	159	2	2/15/2006 10:09:17 AM
729	159	2	2/15/2006 10:09:17 AM
730	159	2	2/15/2006 10:09:17 AM
731	160	1	2/15/2006 10:09:17 AM
732	160	1	2/15/2006 10:09:17 AM
733	160	2	2/15/2006 10:09:17 AM
734	160	2	2/15/2006 10:09:17 AM
735	160	2	2/15/2006 10:09:17 AM
736	161	1	2/15/2006 10:09:17 AM
737	161	1	2/15/2006 10:09:17 AM
738	162	1	2/15/2006 10:09:17 AM
739	162	1	2/15/2006 10:09:17 AM
740	162	1	2/15/2006 10:09:17 AM
741	162	2	2/15/2006 10:09:17 AM
742	162	2	2/15/2006 10:09:17 AM
743	162	2	2/15/2006 10:09:17 AM
744	162	2	2/15/2006 10:09:17 AM
745	163	2	2/15/2006 10:09:17 AM
746	163	2	2/15/2006 10:09:17 AM
747	163	2	2/15/2006 10:09:17 AM
748	164	1	2/15/2006 10:09:17 AM
749	164	1	2/15/2006 10:09:17 AM
750	164	2	2/15/2006 10:09:17 AM
751	164	2	2/15/2006 10:09:17 AM
752	164	2	2/15/2006 10:09:17 AM
753	165	1	2/15/2006 10:09:17 AM
754	165	1	2/15/2006 10:09:17 AM
755	165	1	2/15/2006 10:09:17 AM
756	165	2	2/15/2006 10:09:17 AM
757	165	2	2/15/2006 10:09:17 AM
758	166	1	2/15/2006 10:09:17 AM
759	166	1	2/15/2006 10:09:17 AM
760	166	1	2/15/2006 10:09:17 AM
761	166	1	2/15/2006 10:09:17 AM
762	166	2	2/15/2006 10:09:17 AM
763	166	2	2/15/2006 10:09:17 AM
764	167	1	2/15/2006 10:09:17 AM
765	167	1	2/15/2006 10:09:17 AM
766	167	1	2/15/2006 10:09:17 AM
767	167	1	2/15/2006 10:09:17 AM
768	167	2	2/15/2006 10:09:17 AM
769	167	2	2/15/2006 10:09:17 AM
770	167	2	2/15/2006 10:09:17 AM
771	168	1	2/15/2006 10:09:17 AM
772	168	1	2/15/2006 10:09:17 AM
773	169	1	2/15/2006 10:09:17 AM
774	169	1	2/15/2006 10:09:17 AM
775	169	2	2/15/2006 10:09:17 AM
776	169	2	2/15/2006 10:09:17 AM
777	170	1	2/15/2006 10:09:17 AM
778	170	1	2/15/2006 10:09:17 AM
779	170	2	2/15/2006 10:09:17 AM
780	170	2	2/15/2006 10:09:17 AM
781	170	2	2/15/2006 10:09:17 AM
782	170	2	2/15/2006 10:09:17 AM
783	172	1	2/15/2006 10:09:17 AM
784	172	1	2/15/2006 10:09:17 AM
785	172	1	2/15/2006 10:09:17 AM
786	172	1	2/15/2006 10:09:17 AM
787	172	2	2/15/2006 10:09:17 AM
788	172	2	2/15/2006 10:09:17 AM
789	172	2	2/15/2006 10:09:17 AM
790	173	1	2/15/2006 10:09:17 AM
791	173	1	2/15/2006 10:09:17 AM
792	173	1	2/15/2006 10:09:17 AM
793	173	2	2/15/2006 10:09:17 AM
794	173	2	2/15/2006 10:09:17 AM
795	174	1	2/15/2006 10:09:17 AM
796	174	1	2/15/2006 10:09:17 AM
797	174	1	2/15/2006 10:09:17 AM
798	174	1	2/15/2006 10:09:17 AM
799	174	2	2/15/2006 10:09:17 AM
800	174	2	2/15/2006 10:09:17 AM
801	174	2	2/15/2006 10:09:17 AM
802	174	2	2/15/2006 10:09:17 AM
803	175	1	2/15/2006 10:09:17 AM
804	175	1	2/15/2006 10:09:17 AM
805	175	2	2/15/2006 10:09:17 AM
806	175	2	2/15/2006 10:09:17 AM
807	175	2	2/15/2006 10:09:17 AM
808	176	1	2/15/2006 10:09:17 AM
809	176	1	2/15/2006 10:09:17 AM
810	176	2	2/15/2006 10:09:17 AM
811	176	2	2/15/2006 10:09:17 AM
812	176	2	2/15/2006 10:09:17 AM
813	176	2	2/15/2006 10:09:17 AM
814	177	2	2/15/2006 10:09:17 AM
815	177	2	2/15/2006 10:09:17 AM
816	177	2	2/15/2006 10:09:17 AM
817	178	1	2/15/2006 10:09:17 AM
818	178	1	2/15/2006 10:09:17 AM
819	179	1	2/15/2006 10:09:17 AM
820	179	1	2/15/2006 10:09:17 AM
821	179	1	2/15/2006 10:09:17 AM
822	179	1	2/15/2006 10:09:17 AM
823	180	2	2/15/2006 10:09:17 AM
824	180	2	2/15/2006 10:09:17 AM
825	181	1	2/15/2006 10:09:17 AM
826	181	1	2/15/2006 10:09:17 AM
827	181	1	2/15/2006 10:09:17 AM
828	181	2	2/15/2006 10:09:17 AM
829	181	2	2/15/2006 10:09:17 AM
830	181	2	2/15/2006 10:09:17 AM
831	181	2	2/15/2006 10:09:17 AM
832	182	1	2/15/2006 10:09:17 AM
833	182	1	2/15/2006 10:09:17 AM
834	183	1	2/15/2006 10:09:17 AM
835	183	1	2/15/2006 10:09:17 AM
836	183	1	2/15/2006 10:09:17 AM
837	183	2	2/15/2006 10:09:17 AM
838	183	2	2/15/2006 10:09:17 AM
839	183	2	2/15/2006 10:09:17 AM
840	184	1	2/15/2006 10:09:17 AM
841	184	1	2/15/2006 10:09:17 AM
842	184	2	2/15/2006 10:09:17 AM
843	184	2	2/15/2006 10:09:17 AM
844	184	2	2/15/2006 10:09:17 AM
845	185	1	2/15/2006 10:09:17 AM
846	185	1	2/15/2006 10:09:17 AM
847	186	1	2/15/2006 10:09:17 AM
848	186	1	2/15/2006 10:09:17 AM
849	186	2	2/15/2006 10:09:17 AM
850	186	2	2/15/2006 10:09:17 AM
851	187	2	2/15/2006 10:09:17 AM
852	187	2	2/15/2006 10:09:17 AM
853	187	2	2/15/2006 10:09:17 AM
854	188	1	2/15/2006 10:09:17 AM
855	188	1	2/15/2006 10:09:17 AM
856	188	1	2/15/2006 10:09:17 AM
857	189	1	2/15/2006 10:09:17 AM
858	189	1	2/15/2006 10:09:17 AM
859	189	2	2/15/2006 10:09:17 AM
860	189	2	2/15/2006 10:09:17 AM
861	189	2	2/15/2006 10:09:17 AM
862	189	2	2/15/2006 10:09:17 AM
863	190	2	2/15/2006 10:09:17 AM
864	190	2	2/15/2006 10:09:17 AM
865	190	2	2/15/2006 10:09:17 AM
866	190	2	2/15/2006 10:09:17 AM
867	191	1	2/15/2006 10:09:17 AM
868	191	1	2/15/2006 10:09:17 AM
869	191	1	2/15/2006 10:09:17 AM
870	191	2	2/15/2006 10:09:17 AM
871	191	2	2/15/2006 10:09:17 AM
872	191	2	2/15/2006 10:09:17 AM
873	193	1	2/15/2006 10:09:17 AM
874	193	1	2/15/2006 10:09:17 AM
875	193	1	2/15/2006 10:09:17 AM
876	193	1	2/15/2006 10:09:17 AM
877	193	2	2/15/2006 10:09:17 AM
878	193	2	2/15/2006 10:09:17 AM
879	193	2	2/15/2006 10:09:17 AM
880	193	2	2/15/2006 10:09:17 AM
881	194	1	2/15/2006 10:09:17 AM
882	194	1	2/15/2006 10:09:17 AM
883	194	2	2/15/2006 10:09:17 AM
884	194	2	2/15/2006 10:09:17 AM
885	196	1	2/15/2006 10:09:17 AM
886	196	1	2/15/2006 10:09:17 AM
887	197	1	2/15/2006 10:09:17 AM
888	197	1	2/15/2006 10:09:17 AM
889	199	1	2/15/2006 10:09:17 AM
890	199	1	2/15/2006 10:09:17 AM
891	199	1	2/15/2006 10:09:17 AM
892	199	1	2/15/2006 10:09:17 AM
893	199	2	2/15/2006 10:09:17 AM
894	199	2	2/15/2006 10:09:17 AM
895	199	2	2/15/2006 10:09:17 AM
896	199	2	2/15/2006 10:09:17 AM
897	200	1	2/15/2006 10:09:17 AM
898	200	1	2/15/2006 10:09:17 AM
899	200	1	2/15/2006 10:09:17 AM
900	200	1	2/15/2006 10:09:17 AM
901	200	2	2/15/2006 10:09:17 AM
902	200	2	2/15/2006 10:09:17 AM
903	200	2	2/15/2006 10:09:17 AM
904	200	2	2/15/2006 10:09:17 AM
905	201	1	2/15/2006 10:09:17 AM
906	201	1	2/15/2006 10:09:17 AM
907	201	1	2/15/2006 10:09:17 AM
908	201	1	2/15/2006 10:09:17 AM
909	202	1	2/15/2006 10:09:17 AM
910	202	1	2/15/2006 10:09:17 AM
911	202	1	2/15/2006 10:09:17 AM
912	203	2	2/15/2006 10:09:17 AM
913	203	2	2/15/2006 10:09:17 AM
914	203	2	2/15/2006 10:09:17 AM
915	203	2	2/15/2006 10:09:17 AM
916	204	1	2/15/2006 10:09:17 AM
917	204	1	2/15/2006 10:09:17 AM
918	204	1	2/15/2006 10:09:17 AM
919	204	1	2/15/2006 10:09:17 AM
920	204	2	2/15/2006 10:09:17 AM
921	204	2	2/15/2006 10:09:17 AM
922	205	1	2/15/2006 10:09:17 AM
923	205	1	2/15/2006 10:09:17 AM
924	205	1	2/15/2006 10:09:17 AM
925	205	1	2/15/2006 10:09:17 AM
926	206	1	2/15/2006 10:09:17 AM
927	206	1	2/15/2006 10:09:17 AM
928	206	1	2/15/2006 10:09:17 AM
929	206	1	2/15/2006 10:09:17 AM
930	206	2	2/15/2006 10:09:17 AM
931	206	2	2/15/2006 10:09:17 AM
932	206	2	2/15/2006 10:09:17 AM
933	206	2	2/15/2006 10:09:17 AM
934	207	1	2/15/2006 10:09:17 AM
935	207	1	2/15/2006 10:09:17 AM
936	207	1	2/15/2006 10:09:17 AM
937	207	1	2/15/2006 10:09:17 AM
938	208	1	2/15/2006 10:09:17 AM
939	208	1	2/15/2006 10:09:17 AM
940	208	1	2/15/2006 10:09:17 AM
941	209	1	2/15/2006 10:09:17 AM
942	209	1	2/15/2006 10:09:17 AM
943	209	1	2/15/2006 10:09:17 AM
944	209	1	2/15/2006 10:09:17 AM
945	210	2	2/15/2006 10:09:17 AM
946	210	2	2/15/2006 10:09:17 AM
947	210	2	2/15/2006 10:09:17 AM
948	211	1	2/15/2006 10:09:17 AM
949	211	1	2/15/2006 10:09:17 AM
950	212	1	2/15/2006 10:09:17 AM
951	212	1	2/15/2006 10:09:17 AM
952	212	1	2/15/2006 10:09:17 AM
953	212	2	2/15/2006 10:09:17 AM
954	212	2	2/15/2006 10:09:17 AM
955	213	1	2/15/2006 10:09:17 AM
956	213	1	2/15/2006 10:09:17 AM
957	213	1	2/15/2006 10:09:17 AM
958	213	1	2/15/2006 10:09:17 AM
959	214	2	2/15/2006 10:09:17 AM
960	214	2	2/15/2006 10:09:17 AM
961	214	2	2/15/2006 10:09:17 AM
962	214	2	2/15/2006 10:09:17 AM
963	215	1	2/15/2006 10:09:17 AM
964	215	1	2/15/2006 10:09:17 AM
965	215	1	2/15/2006 10:09:17 AM
966	215	2	2/15/2006 10:09:17 AM
967	215	2	2/15/2006 10:09:17 AM
968	215	2	2/15/2006 10:09:17 AM
969	216	1	2/15/2006 10:09:17 AM
970	216	1	2/15/2006 10:09:17 AM
971	216	2	2/15/2006 10:09:17 AM
972	216	2	2/15/2006 10:09:17 AM
973	216	2	2/15/2006 10:09:17 AM
974	218	1	2/15/2006 10:09:17 AM
975	218	1	2/15/2006 10:09:17 AM
976	218	1	2/15/2006 10:09:17 AM
977	218	1	2/15/2006 10:09:17 AM
978	218	2	2/15/2006 10:09:17 AM
979	218	2	2/15/2006 10:09:17 AM
980	218	2	2/15/2006 10:09:17 AM
981	219	1	2/15/2006 10:09:17 AM
982	219	1	2/15/2006 10:09:17 AM
983	219	1	2/15/2006 10:09:17 AM
984	219	1	2/15/2006 10:09:17 AM
985	220	1	2/15/2006 10:09:17 AM
986	220	1	2/15/2006 10:09:17 AM
987	220	1	2/15/2006 10:09:17 AM
988	220	1	2/15/2006 10:09:17 AM
989	220	2	2/15/2006 10:09:17 AM
990	220	2	2/15/2006 10:09:17 AM
991	220	2	2/15/2006 10:09:17 AM
992	220	2	2/15/2006 10:09:17 AM
993	222	1	2/15/2006 10:09:17 AM
994	222	1	2/15/2006 10:09:17 AM
995	222	2	2/15/2006 10:09:17 AM
996	222	2	2/15/2006 10:09:17 AM
997	222	2	2/15/2006 10:09:17 AM
998	222	2	2/15/2006 10:09:17 AM
999	223	2	2/15/2006 10:09:17 AM
1000	223	2	2/15/2006 10:09:17 AM
1001	224	1	2/15/2006 10:09:17 AM
1002	224	1	2/15/2006 10:09:17 AM
1003	225	1	2/15/2006 10:09:17 AM
1004	225	1	2/15/2006 10:09:17 AM
1005	225	1	2/15/2006 10:09:17 AM
1006	226	1	2/15/2006 10:09:17 AM
1007	226	1	2/15/2006 10:09:17 AM
1008	226	2	2/15/2006 10:09:17 AM
1009	226	2	2/15/2006 10:09:17 AM
1010	226	2	2/15/2006 10:09:17 AM
1011	227	1	2/15/2006 10:09:17 AM
1012	227	1	2/15/2006 10:09:17 AM
1013	227	1	2/15/2006 10:09:17 AM
1014	227	2	2/15/2006 10:09:17 AM
1015	227	2	2/15/2006 10:09:17 AM
1016	228	1	2/15/2006 10:09:17 AM
1017	228	1	2/15/2006 10:09:17 AM
1018	228	1	2/15/2006 10:09:17 AM
1019	228	2	2/15/2006 10:09:17 AM
1020	228	2	2/15/2006 10:09:17 AM
1021	228	2	2/15/2006 10:09:17 AM
1022	228	2	2/15/2006 10:09:17 AM
1023	229	1	2/15/2006 10:09:17 AM
1024	229	1	2/15/2006 10:09:17 AM
1025	229	2	2/15/2006 10:09:17 AM
1026	229	2	2/15/2006 10:09:17 AM
1027	230	1	2/15/2006 10:09:17 AM
1028	230	1	2/15/2006 10:09:17 AM
1029	231	1	2/15/2006 10:09:17 AM
1030	231	1	2/15/2006 10:09:17 AM
1031	231	1	2/15/2006 10:09:17 AM
1032	231	1	2/15/2006 10:09:17 AM
1033	231	2	2/15/2006 10:09:17 AM
1034	231	2	2/15/2006 10:09:17 AM
1035	231	2	2/15/2006 10:09:17 AM
1036	231	2	2/15/2006 10:09:17 AM
1037	232	1	2/15/2006 10:09:17 AM
1038	232	1	2/15/2006 10:09:17 AM
1039	232	1	2/15/2006 10:09:17 AM
1040	232	2	2/15/2006 10:09:17 AM
1041	232	2	2/15/2006 10:09:17 AM
1042	233	1	2/15/2006 10:09:17 AM
1043	233	1	2/15/2006 10:09:17 AM
1044	233	1	2/15/2006 10:09:17 AM
1045	233	1	2/15/2006 10:09:17 AM
1046	233	2	2/15/2006 10:09:17 AM
1047	233	2	2/15/2006 10:09:17 AM
1048	234	1	2/15/2006 10:09:17 AM
1049	234	1	2/15/2006 10:09:17 AM
1050	234	1	2/15/2006 10:09:17 AM
1051	234	1	2/15/2006 10:09:17 AM
1052	234	2	2/15/2006 10:09:17 AM
1053	234	2	2/15/2006 10:09:17 AM
1054	234	2	2/15/2006 10:09:17 AM
1055	235	1	2/15/2006 10:09:17 AM
1056	235	1	2/15/2006 10:09:17 AM
1057	235	2	2/15/2006 10:09:17 AM
1058	235	2	2/15/2006 10:09:17 AM
1059	235	2	2/15/2006 10:09:17 AM
1060	235	2	2/15/2006 10:09:17 AM
1061	236	2	2/15/2006 10:09:17 AM
1062	236	2	2/15/2006 10:09:17 AM
1063	236	2	2/15/2006 10:09:17 AM
1064	236	2	2/15/2006 10:09:17 AM
1065	237	1	2/15/2006 10:09:17 AM
1066	237	1	2/15/2006 10:09:17 AM
1067	238	1	2/15/2006 10:09:17 AM
1068	238	1	2/15/2006 10:09:17 AM
1069	239	1	2/15/2006 10:09:17 AM
1070	239	1	2/15/2006 10:09:17 AM
1071	239	1	2/15/2006 10:09:17 AM
1072	239	1	2/15/2006 10:09:17 AM
1073	239	2	2/15/2006 10:09:17 AM
1074	239	2	2/15/2006 10:09:17 AM
1075	239	2	2/15/2006 10:09:17 AM
1076	239	2	2/15/2006 10:09:17 AM
1077	240	2	2/15/2006 10:09:17 AM
1078	240	2	2/15/2006 10:09:17 AM
1079	240	2	2/15/2006 10:09:17 AM
1080	241	1	2/15/2006 10:09:17 AM
1081	241	1	2/15/2006 10:09:17 AM
1082	241	1	2/15/2006 10:09:17 AM
1083	241	1	2/15/2006 10:09:17 AM
1084	242	1	2/15/2006 10:09:17 AM
1085	242	1	2/15/2006 10:09:17 AM
1086	242	2	2/15/2006 10:09:17 AM
1087	242	2	2/15/2006 10:09:17 AM
1088	242	2	2/15/2006 10:09:17 AM
1089	243	1	2/15/2006 10:09:17 AM
1090	243	1	2/15/2006 10:09:17 AM
1091	243	2	2/15/2006 10:09:17 AM
1092	243	2	2/15/2006 10:09:17 AM
1093	243	2	2/15/2006 10:09:17 AM
1094	243	2	2/15/2006 10:09:17 AM
1095	244	1	2/15/2006 10:09:17 AM
1096	244	1	2/15/2006 10:09:17 AM
1097	244	1	2/15/2006 10:09:17 AM
1098	244	1	2/15/2006 10:09:17 AM
1099	244	2	2/15/2006 10:09:17 AM
1100	244	2	2/15/2006 10:09:17 AM
1101	244	2	2/15/2006 10:09:17 AM
1102	245	1	2/15/2006 10:09:17 AM
1103	245	1	2/15/2006 10:09:17 AM
1104	245	1	2/15/2006 10:09:17 AM
1105	245	2	2/15/2006 10:09:17 AM
1106	245	2	2/15/2006 10:09:17 AM
1107	245	2	2/15/2006 10:09:17 AM
1108	245	2	2/15/2006 10:09:17 AM
1109	246	2	2/15/2006 10:09:17 AM
1110	246	2	2/15/2006 10:09:17 AM
1111	246	2	2/15/2006 10:09:17 AM
1112	247	1	2/15/2006 10:09:17 AM
1113	247	1	2/15/2006 10:09:17 AM
1114	247	1	2/15/2006 10:09:17 AM
1115	247	2	2/15/2006 10:09:17 AM
1116	247	2	2/15/2006 10:09:17 AM
1117	247	2	2/15/2006 10:09:17 AM
1118	247	2	2/15/2006 10:09:17 AM
1119	248	2	2/15/2006 10:09:17 AM
1120	248	2	2/15/2006 10:09:17 AM
1121	249	1	2/15/2006 10:09:17 AM
1122	249	1	2/15/2006 10:09:17 AM
1123	249	2	2/15/2006 10:09:17 AM
1124	249	2	2/15/2006 10:09:17 AM
1125	249	2	2/15/2006 10:09:17 AM
1126	249	2	2/15/2006 10:09:17 AM
1127	250	2	2/15/2006 10:09:17 AM
1128	250	2	2/15/2006 10:09:17 AM
1129	250	2	2/15/2006 10:09:17 AM
1130	250	2	2/15/2006 10:09:17 AM
1131	251	1	2/15/2006 10:09:17 AM
1132	251	1	2/15/2006 10:09:17 AM
1133	251	2	2/15/2006 10:09:17 AM
1134	251	2	2/15/2006 10:09:17 AM
1135	251	2	2/15/2006 10:09:17 AM
1136	252	1	2/15/2006 10:09:17 AM
1137	252	1	2/15/2006 10:09:17 AM
1138	252	1	2/15/2006 10:09:17 AM
1139	252	2	2/15/2006 10:09:17 AM
1140	252	2	2/15/2006 10:09:17 AM
1141	252	2	2/15/2006 10:09:17 AM
1142	253	1	2/15/2006 10:09:17 AM
1143	253	1	2/15/2006 10:09:17 AM
1144	253	1	2/15/2006 10:09:17 AM
1145	253	1	2/15/2006 10:09:17 AM
1146	253	2	2/15/2006 10:09:17 AM
1147	253	2	2/15/2006 10:09:17 AM
1148	254	1	2/15/2006 10:09:17 AM
1149	254	1	2/15/2006 10:09:17 AM
1150	254	2	2/15/2006 10:09:17 AM
1151	254	2	2/15/2006 10:09:17 AM
1152	254	2	2/15/2006 10:09:17 AM
1153	255	1	2/15/2006 10:09:17 AM
1154	255	1	2/15/2006 10:09:17 AM
1155	255	1	2/15/2006 10:09:17 AM
1156	255	1	2/15/2006 10:09:17 AM
1157	255	2	2/15/2006 10:09:17 AM
1158	255	2	2/15/2006 10:09:17 AM
1159	256	2	2/15/2006 10:09:17 AM
1160	256	2	2/15/2006 10:09:17 AM
1161	256	2	2/15/2006 10:09:17 AM
1162	257	2	2/15/2006 10:09:17 AM
1163	257	2	2/15/2006 10:09:17 AM
1164	257	2	2/15/2006 10:09:17 AM
1165	258	2	2/15/2006 10:09:17 AM
1166	258	2	2/15/2006 10:09:17 AM
1167	258	2	2/15/2006 10:09:17 AM
1168	258	2	2/15/2006 10:09:17 AM
1169	259	1	2/15/2006 10:09:17 AM
1170	259	1	2/15/2006 10:09:17 AM
1171	260	2	2/15/2006 10:09:17 AM
1172	260	2	2/15/2006 10:09:17 AM
1173	260	2	2/15/2006 10:09:17 AM
1174	260	2	2/15/2006 10:09:17 AM
1175	261	1	2/15/2006 10:09:17 AM
1176	261	1	2/15/2006 10:09:17 AM
1177	262	2	2/15/2006 10:09:17 AM
1178	262	2	2/15/2006 10:09:17 AM
1179	263	1	2/15/2006 10:09:17 AM
1180	263	1	2/15/2006 10:09:17 AM
1181	263	1	2/15/2006 10:09:17 AM
1182	263	1	2/15/2006 10:09:17 AM
1183	263	2	2/15/2006 10:09:17 AM
1184	263	2	2/15/2006 10:09:17 AM
1185	263	2	2/15/2006 10:09:17 AM
1186	264	2	2/15/2006 10:09:17 AM
1187	264	2	2/15/2006 10:09:17 AM
1188	265	1	2/15/2006 10:09:17 AM
1189	265	1	2/15/2006 10:09:17 AM
1190	265	1	2/15/2006 10:09:17 AM
1191	265	1	2/15/2006 10:09:17 AM
1192	266	1	2/15/2006 10:09:17 AM
1193	266	1	2/15/2006 10:09:17 AM
1194	266	1	2/15/2006 10:09:17 AM
1195	266	1	2/15/2006 10:09:17 AM
1196	266	2	2/15/2006 10:09:17 AM
1197	266	2	2/15/2006 10:09:17 AM
1198	266	2	2/15/2006 10:09:17 AM
1199	266	2	2/15/2006 10:09:17 AM
1200	267	1	2/15/2006 10:09:17 AM
1201	267	1	2/15/2006 10:09:17 AM
1202	267	1	2/15/2006 10:09:17 AM
1203	267	1	2/15/2006 10:09:17 AM
1204	267	2	2/15/2006 10:09:17 AM
1205	267	2	2/15/2006 10:09:17 AM
1206	268	2	2/15/2006 10:09:17 AM
1207	268	2	2/15/2006 10:09:17 AM
1208	269	1	2/15/2006 10:09:17 AM
1209	269	1	2/15/2006 10:09:17 AM
1210	269	2	2/15/2006 10:09:17 AM
1211	269	2	2/15/2006 10:09:17 AM
1212	269	2	2/15/2006 10:09:17 AM
1213	269	2	2/15/2006 10:09:17 AM
1214	270	1	2/15/2006 10:09:17 AM
1215	270	1	2/15/2006 10:09:17 AM
1216	270	1	2/15/2006 10:09:17 AM
1217	270	2	2/15/2006 10:09:17 AM
1218	270	2	2/15/2006 10:09:17 AM
1219	270	2	2/15/2006 10:09:17 AM
1220	270	2	2/15/2006 10:09:17 AM
1221	271	1	2/15/2006 10:09:17 AM
1222	271	1	2/15/2006 10:09:17 AM
1223	271	1	2/15/2006 10:09:17 AM
1224	271	2	2/15/2006 10:09:17 AM
1225	271	2	2/15/2006 10:09:17 AM
1226	272	1	2/15/2006 10:09:17 AM
1227	272	1	2/15/2006 10:09:17 AM
1228	272	1	2/15/2006 10:09:17 AM
1229	272	1	2/15/2006 10:09:17 AM
1230	273	1	2/15/2006 10:09:17 AM
1231	273	1	2/15/2006 10:09:17 AM
1232	273	1	2/15/2006 10:09:17 AM
1233	273	1	2/15/2006 10:09:17 AM
1234	273	2	2/15/2006 10:09:17 AM
1235	273	2	2/15/2006 10:09:17 AM
1236	273	2	2/15/2006 10:09:17 AM
1237	274	1	2/15/2006 10:09:17 AM
1238	274	1	2/15/2006 10:09:17 AM
1239	274	1	2/15/2006 10:09:17 AM
1240	274	2	2/15/2006 10:09:17 AM
1241	274	2	2/15/2006 10:09:17 AM
1242	274	2	2/15/2006 10:09:17 AM
1243	274	2	2/15/2006 10:09:17 AM
1244	275	1	2/15/2006 10:09:17 AM
1245	275	1	2/15/2006 10:09:17 AM
1246	275	1	2/15/2006 10:09:17 AM
1247	275	2	2/15/2006 10:09:17 AM
1248	275	2	2/15/2006 10:09:17 AM
1249	276	1	2/15/2006 10:09:17 AM
1250	276	1	2/15/2006 10:09:17 AM
1251	276	1	2/15/2006 10:09:17 AM
1252	276	1	2/15/2006 10:09:17 AM
1253	277	1	2/15/2006 10:09:17 AM
1254	277	1	2/15/2006 10:09:17 AM
1255	277	1	2/15/2006 10:09:17 AM
1256	278	1	2/15/2006 10:09:17 AM
1257	278	1	2/15/2006 10:09:17 AM
